id,label,source,text,pattern_tags,notes
L00059,legit,govt_service,"Alert: A login to your netbanking from new device on 22/3/2025. If not you, call +912131355445.",,
L00632,legit,merchant_txn,You have received INR 199 from Rahul into your UPI ID pay93@upi.,,
S00962,scam,news_sample,Bank blocked your account. Call immediate on +917774698600 and share OTP to reactivate.,,
S00860,scam,news_sample,This is Support from SBI. Send me the OTP you received to approve payment.,,
S00817,scam,news_sample,Pay INR 12345 as token to release your prize. Pay here: http://refund-now.in/h3lext,phishing_link|refund_scam,
L00364,legit,merchant_txn,Your account XXXX5025 has been credited with INR 1500 by NEFT. Ref: XWEDNYA3S9.,txn|reference,
L00506,legit,merchant_txn,"Alert: A login to your netbanking from new device on 8/10/2025. If not you, call +910719192235.",,
S00166,scam,news_sample,Pay INR 100 as token to release your prize. Pay here: http://refund-now.in/vuc5hz,phishing_link|refund_scam,
S00122,scam,synthetic,Install this app http://example.com/x2qdv3 to get a refund from BigBasket.,phishing_link|refund_scam,
S00630,scam,honeypot,Install this app http://example.com/xcpscl to get a refund from Amazon.,phishing_link|refund_scam,
S00217,scam,crowd_report,Bank blocked your account. Call immediate on +910776210362 and share OTP to reactivate.,,
S00152,scam,crowd_report,Congrats! You've won cashback INR 100. Click http://example.com/f3egh3 to claim now.,phishing_link,
S00125,scam,crowd_report,Install this app http://tinyurl.com/d2d5ik to get a refund from Flipkart.,phishing_link|refund_scam,
S00595,scam,news_sample,Your payment failed. Retry here: http://bit.ly/crsyfh and enter the OTP to complete.,phishing_link,
L00119,legit,bank_dlt_template,Your OTP for transaction of INR 5000 at SBI is 967182. Do not share it with anyone.,otp,
S00250,scam,synthetic,Install this app http://secure-pay.in/gg1yoj to get a refund from Zomato.,phishing_link|refund_scam,
S00994,scam,honeypot,Install this app http://secure-pay.in/4e23b5 to get a refund from Flipkart.,phishing_link|refund_scam,
L00523,legit,payment_app,Your OTP for transaction of INR 999 at BookMyShow is 188189. Do not share it with anyone.,otp,
L00514,legit,bank_dlt_template,Txn of INR 999 to Ramesh is successful. Ref: ZWYIX7BRRB.,reference,
L00082,legit,merchant_txn,"Alert: A login to your netbanking from new device on 5/6/2025. If not you, call +917198029205.",,
L00916,legit,govt_service,Payment of INR 199 to Flipkart using UPI was successful. Txn ID: FG8BUCNJ1O.,reference,
S00019,scam,synthetic,Rs 5000 credited. Please refund INR 886 to confirm identity: http://secure-pay.in/ldsvgz,phishing_link|refund_scam,
L00381,legit,merchant_txn,Your KYC for Mobile is completed successfully.,,
S00030,scam,news_sample,Bank blocked your account. Call immediate on +915189083185 and share OTP to reactivate.,,
S00689,scam,synthetic,Pay INR 1500 as token to release your prize. Pay here: http://bit.ly/fugype,phishing_link,
L00085,legit,bank_dlt_template,Your a/c ending XXXX1402 is debited by INR 1500 on 11/1/2025. Avl bal: INR 92449.,txn|balance,
S00678,scam,synthetic,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00330,legit,bank_dlt_template,Your KYC for Electricity is completed successfully.,,
L00007,legit,merchant_txn,"Dear Customer, your bill of INR 999 for Internet is due on 8/6/2025. Pay at: http://refund-now.in/ejgkv1",reference,
L00746,legit,bank_dlt_template,You have received INR 250 from Asha into your UPI ID id35@upi.,,
S00554,scam,crowd_report,This is Support from Zomato. Send me the OTP you received to approve payment.,,
L00915,legit,payment_app,Payment of INR 999 to BookMyShow using UPI was successful. Txn ID: XK7TTMA008.,reference,
L00874,legit,payment_app,Your a/c ending XXXX3028 is debited by INR 50 on 17/3/2025. Avl bal: INR 85738.,txn|balance,
L00452,legit,govt_service,Your OTP for transaction of INR 199 at Amazon is 976288. Do not share it with anyone.,otp,
L00491,legit,bank_dlt_template,"Dear Customer, your bill of INR 250 for Electricity is due on 11/5/2025. Pay at: http://secure-pay.in/3sezas",,
S00481,scam,honeypot,Someone sent you INR 499. Accept collect request at pay77@upi to receive funds.,collect_request,
L00288,legit,merchant_txn,Payment of INR 50 to PaytmMall using UPI was successful. Txn ID: 4IOAR4G58O.,reference,
L00949,legit,payment_app,Your ECS mandate for INR 50 with ICICI is registered. Mandate ID: ED02G1K5JA.,,
S00986,scam,news_sample,This is Admin from SBI. Send me the OTP you received to approve payment.,,
S00369,scam,honeypot,Pay INR 50 as token to release your prize. Pay here: http://bit.ly/pmo55n,phishing_link,
S00147,scam,honeypot,Someone sent you INR 199. Accept collect request at pay83@upi to receive funds.,collect_request,
L00706,legit,merchant_txn,Your ECS mandate for INR 199 with Axis Bank is registered. Mandate ID: 64FN80M9EW.,,
S00727,scam,news_sample,Your UPI refund of INR 5000 is pending. Enter OTP 957271 to confirm refund: http://example.com/wda5ok,phishing_link|refund_scam|otp_request,
S00702,scam,news_sample,Rs 100 credited. Please refund INR 1842 to confirm identity: http://tinyurl.com/xe0cqa,phishing_link|refund_scam,
S00629,scam,synthetic,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00600,scam,crowd_report,Bank blocked your account. Call immediate on +918878200852 and share OTP to reactivate.,,
S00539,scam,honeypot,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00406,scam,honeypot,Install this app http://refund-now.in/tvdsqv to get a refund from Zomato.,phishing_link|refund_scam,
S00651,scam,synthetic,Your UPI refund of INR 12345 is pending. Enter OTP 384422 to confirm refund: http://bit.ly/fmcjz3,phishing_link|refund_scam|otp_request,
L00328,legit,bank_dlt_template,Your account XXXX2561 has been credited with INR 499 by NEFT. Ref: VI7LIG9GMY.,txn|reference,
L00443,legit,bank_dlt_template,Your a/c ending XXXX0519 is debited by INR 999 on 10/5/2025. Avl bal: INR 58141.,txn|balance,
L00775,legit,govt_service,Your ECS mandate for INR 100 with ICICI is registered. Mandate ID: EJ1DG6FWRO.,,
S00088,scam,honeypot,Congrats! You've won cashback INR 250. Click http://bit.ly/2ccovi to claim now.,phishing_link,
S00221,scam,honeypot,Bank blocked your account. Call immediate on +910602829647 and share OTP to reactivate.,,
S00636,scam,news_sample,Bank blocked your account. Call immediate on +914232836949 and share OTP to reactivate.,,
L00178,legit,govt_service,Your ECS mandate for INR 50 with ICICI is registered. Mandate ID: CUA09PCIFL.,,
S00323,scam,news_sample,Rs 250 credited. Please refund INR 13077 to confirm identity: http://example.com/cw4u5s,phishing_link|refund_scam,
L00705,legit,govt_service,Your KYC for Gas is completed successfully.,,
L00087,legit,bank_dlt_template,Payment of INR 999 to BookMyShow using UPI was successful. Txn ID: TND6R30OJH.,reference,
S00884,scam,news_sample,Your payment failed. Retry here: http://tinyurl.com/iycplw and enter the OTP to complete.,phishing_link,
S00948,scam,honeypot,Congrats! You've won cashback INR 999. Click http://refund-now.in/f0xtvd to claim now.,phishing_link|refund_scam,
L00458,legit,merchant_txn,You have received INR 1500 from Vijay into your UPI ID pay46@upi.,,
S00829,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00055,legit,bank_dlt_template,You have received INR 50 from Rahul into your UPI ID id10@upi.,,
S00502,scam,synthetic,This is Admin from Axis Bank. Send me the OTP you received to approve payment.,,
L00644,legit,bank_dlt_template,Your a/c ending XXXX8587 is debited by INR 199 on 19/6/2025. Avl bal: INR 66359.,txn|balance,
L00678,legit,bank_dlt_template,Your KYC for Internet is completed successfully.,,
L00222,legit,merchant_txn,Your OTP for transaction of INR 5000 at PaytmMall is 771315. Do not share it with anyone.,otp,
L00114,legit,merchant_txn,"Alert: A login to your netbanking from new device on 23/3/2025. If not you, call +914135595224.",,
L00983,legit,merchant_txn,You have received INR 5000 from Priya into your UPI ID collect59@upi.,,
S00229,scam,crowd_report,Bank blocked your account. Call immediate on +916468596271 and share OTP to reactivate.,,
L01000,legit,merchant_txn,You have received INR 12345 from Rahul into your UPI ID pay72@upi.,,
L00175,legit,payment_app,Your OTP for transaction of INR 499 at BigBasket is 980266. Do not share it with anyone.,otp,
L00782,legit,merchant_txn,You have received INR 1500 from Vijay into your UPI ID collect82@upi.,,
L00590,legit,payment_app,Payment of INR 12345 to Flipkart using UPI was successful. Txn ID: W5GLO1BXBA.,reference,
S00560,scam,news_sample,Your UPI refund of INR 250 is pending. Enter OTP 587218 to confirm refund: http://example.com/zbuq5p,phishing_link|refund_scam|otp_request,
L00019,legit,bank_dlt_template,"Dear Customer, your bill of INR 199 for Gas is due on 27/9/2025. Pay at: http://secure-pay.in/ygr3ow",,
L00424,legit,payment_app,"Dear Customer, your bill of INR 199 for Gas is due on 9/6/2025. Pay at: http://tinyurl.com/ns5imx",,
S00344,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00286,legit,govt_service,"Dear Customer, your bill of INR 1500 for Electricity is due on 1/1/2025. Pay at: http://bit.ly/4on2o1",,
S00584,scam,news_sample,Pay INR 12345 as token to release your prize. Pay here: http://example.com/djos54,phishing_link,
L00429,legit,merchant_txn,Your ECS mandate for INR 999 with Zomato is registered. Mandate ID: PDMBO6TQSO.,,
S00510,scam,crowd_report,Install this app http://refund-now.in/pwp2n0 to get a refund from ICICI.,phishing_link|refund_scam,
S00319,scam,news_sample,Pay INR 1500 as token to release your prize. Pay here: http://secure-pay.in/tnvmu3,phishing_link,
L00670,legit,govt_service,"Alert: A login to your netbanking from new device on 27/3/2025. If not you, call +918652147972.",,
L00032,legit,payment_app,"Dear Customer, your bill of INR 1500 for Gas is due on 10/11/2025. Pay at: http://secure-pay.in/qaj4ky",,
L00941,legit,merchant_txn,"Dear Customer, your bill of INR 12345 for Gas is due on 1/12/2025. Pay at: http://refund-now.in/ti0uvw",reference,
L00723,legit,payment_app,Payment of INR 12345 to Flipkart using UPI was successful. Txn ID: E7BLP7DGT6.,reference,
L00995,legit,govt_service,Txn of INR 250 to Asha is successful. Ref: 55UGPASW1D.,reference,
L00215,legit,bank_dlt_template,Txn of INR 199 to Vijay is successful. Ref: MGP6YWK5JR.,reference,
L00814,legit,payment_app,Your KYC for Gas is completed successfully.,,
L00327,legit,merchant_txn,Your KYC for Mobile is completed successfully.,,
L00561,legit,merchant_txn,Payment of INR 999 to Flipkart using UPI was successful. Txn ID: 4VSK23AFPY.,reference,
S00113,scam,honeypot,Pay INR 499 as token to release your prize. Pay here: http://example.com/s4y5ho,phishing_link,
L00701,legit,merchant_txn,Txn of INR 499 to Priya is successful. Ref: U9PK42UD2D.,reference,
S00579,scam,crowd_report,Someone sent you INR 50. Accept collect request at id23@upi to receive funds.,collect_request,
S00190,scam,news_sample,Congrats! You've won cashback INR 199. Click http://tinyurl.com/y0rf0x to claim now.,phishing_link,
L00342,legit,govt_service,"Alert: A login to your netbanking from new device on 24/1/2025. If not you, call +915703467489.",,
L00630,legit,merchant_txn,Your ECS mandate for INR 999 with ICICI is registered. Mandate ID: UF3S9M8YI0.,,
L00148,legit,govt_service,Payment of INR 199 to Zomato using UPI was successful. Txn ID: P1EARPHBXV.,reference,
S00310,scam,news_sample,Install this app http://refund-now.in/biu1xx to get a refund from Zomato.,phishing_link|refund_scam,
L00361,legit,payment_app,Txn of INR 999 to Asha is successful. Ref: 842ZSA6HA3.,reference,
L00084,legit,bank_dlt_template,Your a/c ending XXXX6418 is debited by INR 12345 on 2/1/2025. Avl bal: INR 18239.,txn|balance,
L00049,legit,merchant_txn,Your ECS mandate for INR 12345 with Zomato is registered. Mandate ID: F9I6UU13I5.,,
L00469,legit,bank_dlt_template,You have received INR 199 from Ramesh into your UPI ID refund98@upi.,reference,
L00156,legit,payment_app,Your KYC for Mobile is completed successfully.,,
L00773,legit,govt_service,Your KYC for Electricity is completed successfully.,,
S00240,scam,crowd_report,Bank blocked your account. Call immediate on +918034631125 and share OTP to reactivate.,,
S00201,scam,news_sample,This is CustomerCare from PaytmMall. Send me the OTP you received to approve payment.,,
S00403,scam,honeypot,Your payment failed. Retry here: http://secure-pay.in/boczxw and enter the OTP to complete.,phishing_link,
S00203,scam,news_sample,Your payment failed. Retry here: http://refund-now.in/43ii3s and enter the OTP to complete.,phishing_link|refund_scam|otp_request,
S00631,scam,honeypot,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00501,legit,merchant_txn,Your ECS mandate for INR 100 with Flipkart is registered. Mandate ID: LBQ4UA9N1P.,,
S00765,scam,synthetic,Congrats! You've won cashback INR 1500. Click http://secure-pay.in/23np3o to claim now.,phishing_link,
L00180,legit,govt_service,Your a/c ending XXXX0588 is debited by INR 1500 on 14/6/2025. Avl bal: INR 25712.,txn|balance,
S00048,scam,news_sample,Your payment failed. Retry here: http://secure-pay.in/dlvuji and enter the OTP to complete.,phishing_link,
S00756,scam,synthetic,Rs 499 credited. Please refund INR 398 to confirm identity: http://refund-now.in/sdwl2m,phishing_link|refund_scam,
L00951,legit,payment_app,Payment of INR 50 to PaytmMall using UPI was successful. Txn ID: I5SGFCFLJB.,reference,
S00317,scam,synthetic,Your payment failed. Retry here: http://refund-now.in/huldta and enter the OTP to complete.,phishing_link|refund_scam|otp_request,
S00620,scam,crowd_report,Install this app http://refund-now.in/p3sg1v to get a refund from BigBasket.,phishing_link|refund_scam,
L00529,legit,merchant_txn,Your account XXXX1730 has been credited with INR 999 by NEFT. Ref: Q8OBW3J6SO.,txn|reference,
L00347,legit,bank_dlt_template,Your account XXXX9079 has been credited with INR 999 by NEFT. Ref: 1LEUUCBL11.,txn|reference,
S00388,scam,synthetic,Rs 999 credited. Please refund INR 607 to confirm identity: http://example.com/ik2kuc,phishing_link|refund_scam,
S00961,scam,honeypot,Bank blocked your account. Call immediate on +918117979985 and share OTP to reactivate.,,
S00051,scam,crowd_report,Pay INR 100 as token to release your prize. Pay here: http://bit.ly/eopdku,phishing_link,
S00973,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00442,scam,honeypot,Bank blocked your account. Call immediate on +911397281888 and share OTP to reactivate.,,
L00602,legit,govt_service,Your a/c ending XXXX7168 is debited by INR 250 on 10/1/2025. Avl bal: INR 49716.,txn|balance,
S00282,scam,synthetic,Someone sent you INR 1500. Accept collect request at pay69@upi to receive funds.,collect_request,
L00244,legit,merchant_txn,Your ECS mandate for INR 499 with Flipkart is registered. Mandate ID: RIMR25I7A2.,,
S00337,scam,synthetic,Someone sent you INR 5000. Accept collect request at pay74@upi to receive funds.,collect_request,
S00068,scam,crowd_report,Bank blocked your account. Call immediate on +917793728607 and share OTP to reactivate.,,
