id,label,channel,category,text,pattern_source
3037,scam,WhatsApp,Lottery Scam,Get free cashback Rs 37882 on UPI. Claim offer: http://npci-update.com,synthetic_generated
3038,scam,SMS,Govt Subsidy,"Dear customer, your PNB UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
3039,scam,WhatsApp,Cashback Scam,You have received Rs 47433 in your Kotak account. Click http://securebanking.co.in to claim instantly.,synthetic_generated
3040,scam,SMS,Account Block,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://upi-verify.in,synthetic_generated
3041,scam,WhatsApp,KYC Update,Refund of Rs 36694 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
3042,scam,WhatsApp,Govt Subsidy,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
3043,scam,SMS,Account Block,Get free cashback Rs 29520 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
3044,scam,SMS,KYC Update,Your PNB debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
3045,scam,SMS,Impersonation,Get free cashback Rs 37630 on UPI. Claim offer: http://kyc-update.com,synthetic_generated
3046,scam,SMS,Overpayment,Your Kotak debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
3047,scam,SMS,Refund Fraud,Your KYC for Axis is expiring today. Update now to avoid suspension: http://upi-helpdesk.net,synthetic_generated
3048,scam,WhatsApp,Overpayment,Loan approved Rs 17485. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
3049,scam,WhatsApp,Govt Subsidy,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
3050,scam,WhatsApp,KYC Update,Fake receipt generated of Rs 28505. Confirm immediately: http://refund-portal.org,synthetic_generated
3051,scam,SMS,Fake Loan,You have received Rs 15946 in your HDFC account. Click http://instant-claim.co to claim instantly.,synthetic_generated
3052,scam,SMS,Cashback Scam,Your Kotak debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
3053,scam,WhatsApp,Govt Subsidy,Govt subsidy Rs 1151 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
3054,scam,WhatsApp,Impersonation,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://kyc-update.com",synthetic_generated
3055,scam,SMS,Lottery Scam,Loan approved Rs 49386. Pay processing fee Rs 500 at http://securebanking.co.in,synthetic_generated
3056,scam,WhatsApp,Fake QR,Govt subsidy Rs 44540 credited. Verify UPI ID at http://refund-portal.org,synthetic_generated
3057,scam,SMS,Refund Fraud,Loan approved Rs 37335. Pay processing fee Rs 500 at http://refund-portal.org,synthetic_generated
3058,scam,WhatsApp,Cashback Scam,Pay Rs 17993 penalty to avoid FIR. Complete UPI payment at http://npci-update.com,synthetic_generated
3059,scam,SMS,Refund Fraud,Your electricity bill Rs 6232 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
3060,scam,SMS,Refund Fraud,Loan approved Rs 1566. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
3061,scam,SMS,Overpayment,Loan approved Rs 12464. Pay processing fee Rs 500 at http://securebanking.co.in,synthetic_generated
3062,scam,SMS,Refund Fraud,Pay Rs 47678 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
3063,scam,WhatsApp,Lottery Scam,Your electricity bill Rs 32939 unpaid. Pay now via http://instant-claim.co to avoid disconnection.,synthetic_generated
3064,scam,WhatsApp,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3065,scam,SMS,Govt Subsidy,"Dear customer, your Axis UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
3066,scam,WhatsApp,Govt Subsidy,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://upi-verify.in",synthetic_generated
3067,scam,SMS,Lottery Scam,Govt subsidy Rs 14426 credited. Verify UPI ID at http://instant-claim.co,synthetic_generated
3068,scam,WhatsApp,KYC Update,Your electricity bill Rs 33387 unpaid. Pay now via http://upi-verify.in to avoid disconnection.,synthetic_generated
3069,scam,WhatsApp,KYC Update,Your KYC for SBI is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
3070,scam,WhatsApp,Impersonation,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
3071,scam,WhatsApp,Refund Fraud,Your electricity bill Rs 17350 unpaid. Pay now via http://securebanking.co.in to avoid disconnection.,synthetic_generated
3072,scam,SMS,Govt Subsidy,Your PNB debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
3073,scam,SMS,KYC Update,Get free cashback Rs 6575 on UPI. Claim offer: http://kyc-update.com,synthetic_generated
3074,scam,WhatsApp,Govt Subsidy,Get free cashback Rs 14775 on UPI. Claim offer: http://npci-update.com,synthetic_generated
3075,scam,SMS,Fake QR,Suspicious login detected on your BOB UPI account. Secure now: http://govt-subsidy.in,synthetic_generated
3076,scam,WhatsApp,Fake QR,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3077,scam,WhatsApp,Govt Subsidy,Refund of Rs 301 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
3078,scam,WhatsApp,Fake QR,Suspicious login detected on your BOB UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
3079,scam,SMS,Overpayment,You have received Rs 43850 in your HDFC account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
3080,scam,SMS,Lottery Scam,PAN KYC verification failed. Update here http://npci-update.com,synthetic_generated
3081,scam,WhatsApp,Fake Loan,You have received Rs 44018 in your Kotak account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
3082,scam,SMS,Fake Loan,You have received Rs 34903 in your Kotak account. Click http://upi-verify.in to claim instantly.,synthetic_generated
3083,scam,SMS,Lottery Scam,Refund of Rs 9392 is pending. Confirm your UPI ID here: http://secure-upi.co.in,synthetic_generated
3084,scam,SMS,Govt Subsidy,Congratulations! You won Rs 21444 lottery. Claim via UPI now: http://securebanking.co.in,synthetic_generated
3085,scam,WhatsApp,Overpayment,Pay Rs 2772 penalty to avoid FIR. Complete UPI payment at http://npci-update.com,synthetic_generated
3086,scam,WhatsApp,Account Block,Get free cashback Rs 4881 on UPI. Claim offer: http://refund-portal.org,synthetic_generated
3087,scam,SMS,Fake QR,Pay Rs 9357 penalty to avoid FIR. Complete UPI payment at http://govt-subsidy.in,synthetic_generated
3088,scam,WhatsApp,KYC Update,Your KYC for BOB is expiring today. Update now to avoid suspension: http://upi-helpdesk.net,synthetic_generated
3089,scam,SMS,Impersonation,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://kyc-update.com",synthetic_generated
3090,scam,SMS,Cashback Scam,Refund of Rs 8490 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
3091,scam,WhatsApp,Overpayment,Fake receipt generated of Rs 46585. Confirm immediately: http://instant-claim.co,synthetic_generated
3092,scam,WhatsApp,Govt Subsidy,Your BOB debit card has been blocked. Click http://refund-portal.org to unblock immediately.,synthetic_generated
3093,scam,SMS,Fake QR,Govt subsidy Rs 7646 credited. Verify UPI ID at http://npci-update.com,synthetic_generated
3094,scam,WhatsApp,Lottery Scam,Your electricity bill Rs 15884 unpaid. Pay now via http://securebanking.co.in to avoid disconnection.,synthetic_generated
3095,scam,WhatsApp,Account Block,Get free cashback Rs 27361 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
3096,scam,WhatsApp,Overpayment,Refund of Rs 7269 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
3097,scam,WhatsApp,Overpayment,Your SBI debit card has been blocked. Click http://refund-portal.org to unblock immediately.,synthetic_generated
3098,scam,SMS,Account Block,Fake receipt generated of Rs 6863. Confirm immediately: http://secure-upi.co.in,synthetic_generated
3099,scam,SMS,Fake QR,Get free cashback Rs 7637 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
3100,scam,WhatsApp,Account Block,Refund of Rs 19145 is pending. Confirm your UPI ID here: http://refund-portal.org,synthetic_generated
3101,scam,WhatsApp,Cashback Scam,Pay Rs 44021 penalty to avoid FIR. Complete UPI payment at http://npci-update.com,synthetic_generated
3102,scam,WhatsApp,Fake QR,Suspicious login detected on your Kotak UPI account. Secure now: http://instant-claim.co,synthetic_generated
3103,scam,WhatsApp,Cashback Scam,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
3104,scam,WhatsApp,Lottery Scam,Refund of Rs 46280 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
3105,scam,WhatsApp,Fake QR,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
3106,scam,WhatsApp,Impersonation,Fake receipt generated of Rs 46112. Confirm immediately: http://npci-update.com,synthetic_generated
3107,scam,WhatsApp,Account Block,Get free cashback Rs 9029 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
3108,scam,SMS,Overpayment,Suspicious login detected on your Axis UPI account. Secure now: http://instant-claim.co,synthetic_generated
3109,scam,WhatsApp,Fake QR,Fake receipt generated of Rs 12750. Confirm immediately: http://refund-portal.org,synthetic_generated
3110,scam,SMS,Fake QR,Your KYC for Kotak is expiring today. Update now to avoid suspension: http://upi-verify.in,synthetic_generated
3111,scam,WhatsApp,Lottery Scam,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
3112,scam,SMS,Lottery Scam,Refund of Rs 37403 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
3113,scam,SMS,Account Block,PAN KYC verification failed. Update here http://upi-verify.in,synthetic_generated
3114,scam,SMS,Lottery Scam,Get free cashback Rs 26153 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
3115,scam,SMS,Govt Subsidy,Congratulations! You won Rs 36360 lottery. Claim via UPI now: http://secure-upi.co.in,synthetic_generated
3116,scam,SMS,Account Block,Your KYC for Axis is expiring today. Update now to avoid suspension: http://instant-claim.co,synthetic_generated
3117,scam,WhatsApp,Fake Loan,Refund of Rs 23503 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
3118,scam,WhatsApp,Refund Fraud,You have received Rs 16298 in your BOB account. Click http://kyc-update.com to claim instantly.,synthetic_generated
3119,scam,WhatsApp,Cashback Scam,You have received Rs 28377 in your Axis account. Click http://securebanking.co.in to claim instantly.,synthetic_generated
3120,scam,WhatsApp,Fake Loan,Your electricity bill Rs 6413 unpaid. Pay now via http://secure-upi.co.in to avoid disconnection.,synthetic_generated
3121,scam,WhatsApp,Lottery Scam,Your KYC for ICICI is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
3122,scam,WhatsApp,Lottery Scam,Refund of Rs 11302 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
3123,scam,SMS,Govt Subsidy,Your electricity bill Rs 31408 unpaid. Pay now via http://govt-subsidy.in to avoid disconnection.,synthetic_generated
3124,scam,SMS,KYC Update,Suspicious login detected on your SBI UPI account. Secure now: http://instant-claim.co,synthetic_generated
3125,scam,WhatsApp,Fake QR,Refund of Rs 36459 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
3126,scam,WhatsApp,Refund Fraud,Pay Rs 23545 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
3127,scam,SMS,Refund Fraud,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://instant-claim.co,synthetic_generated
3128,scam,WhatsApp,Overpayment,You have received Rs 42831 in your Kotak account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
3129,scam,SMS,Fake QR,Your PNB debit card has been blocked. Click http://refund-portal.org to unblock immediately.,synthetic_generated
3130,scam,SMS,Account Block,Fake receipt generated of Rs 5962. Confirm immediately: http://govt-subsidy.in,synthetic_generated
3131,scam,WhatsApp,Refund Fraud,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
3132,scam,WhatsApp,Govt Subsidy,Get free cashback Rs 13149 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
3133,scam,WhatsApp,Refund Fraud,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3134,scam,WhatsApp,Govt Subsidy,Pay Rs 12764 penalty to avoid FIR. Complete UPI payment at http://kyc-update.com,synthetic_generated
3135,scam,SMS,KYC Update,You have received Rs 9591 in your HDFC account. Click http://npci-update.com to claim instantly.,synthetic_generated
3136,scam,SMS,Refund Fraud,Govt subsidy Rs 25691 credited. Verify UPI ID at http://upi-verify.in,synthetic_generated
3137,scam,SMS,Cashback Scam,PAN KYC verification failed. Update here http://upi-verify.in,synthetic_generated
3138,scam,SMS,Cashback Scam,Fake receipt generated of Rs 5134. Confirm immediately: http://refund-portal.org,synthetic_generated
3139,scam,SMS,Refund Fraud,Suspicious login detected on your Kotak UPI account. Secure now: http://upi-verify.in,synthetic_generated
3140,scam,SMS,Cashback Scam,You have received Rs 23136 in your PNB account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
3141,scam,WhatsApp,Overpayment,Your Axis debit card has been blocked. Click http://govt-subsidy.in to unblock immediately.,synthetic_generated
3142,scam,SMS,Account Block,Refund of Rs 24372 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
3143,scam,WhatsApp,Lottery Scam,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://secure-upi.co.in",synthetic_generated
3144,scam,WhatsApp,Fake Loan,Suspicious login detected on your SBI UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
3145,scam,SMS,Fake QR,Fake receipt generated of Rs 49713. Confirm immediately: http://npci-update.com,synthetic_generated
3146,scam,SMS,Govt Subsidy,Fake receipt generated of Rs 35620. Confirm immediately: http://refund-portal.org,synthetic_generated
3147,scam,WhatsApp,Lottery Scam,Refund of Rs 4831 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
3148,scam,WhatsApp,Lottery Scam,Suspicious login detected on your HDFC UPI account. Secure now: http://instant-claim.co,synthetic_generated
3149,scam,SMS,Overpayment,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
3150,scam,WhatsApp,Account Block,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
3151,scam,WhatsApp,Fake QR,Suspicious login detected on your BOB UPI account. Secure now: http://npci-update.com,synthetic_generated
3152,scam,SMS,Fake QR,You have received Rs 32859 in your PNB account. Click http://npci-update.com to claim instantly.,synthetic_generated
3153,scam,WhatsApp,Lottery Scam,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
3154,scam,SMS,Fake Loan,Your SBI debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
